platform,username,date,url,likes,retweets,comments,views,content
"x","@BingXVietnam","Nov 22, 2025 · 12:04 PM UTC","https://nitter.net/BingXVietnam/status/1992202501794230730#m",16,3,10,1434,"BINGX HƯỚNG VỀ MIỀN TRUNG Những thuyền cứu hộ đầu tiên của BingX đã kịp gửi đến Khánh Hòa giữa thời điểm nước lũ chia cắt, đường sá sạt lở. Dù hành trình đầy khó khăn, chúng tôi hy vọng những hỗ trợ nhỏ bé này sẽ giúp bà con vơi bớt phần nào nhọc nhằn. Hiện BingX vẫn đang nỗ lực tìm đường đưa nhu yếu phẩm đến Khánh Hòa, Phú Yên và Đắk Lắk trong thời gian sớm nhất. 🤝 Quỹ hỗ trợ BingX “ MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG” cam kết trích thêm $100.000 bao gồm $60.000 hỗ trợ 3 tỉnh: Khánh Hoà, Phú Yên, Đắk Lắk và $40.000 sẽ tiếp tục cứu trợ trực tiếp đến những hộ khó khăn. Nâng tổng quỹ BingX Charity lên $200.000 thắp sáng yêu thương hỗ trợ bà con vùng lũ. Hãy cùng chung tay mang yêu thương để gửi niềm hi vọng đến miền Trung thân yêu. 💙 #BingX #MotDiemSangNganYeuThuong #BingXhuongvemienTrung ——— BingX - Nâng Tầm Nhà Giao Dịch Khám Phá Các Đặc Quyền Người Mới: bingx.com/vi-vn/invite/H3JEP…"
"x","@MnThy14","Nov 23, 2025 · 4:27 AM UTC","https://nitter.net/MnThy14/status/1992449802899206206#m",8,0,0,210,"hướng về quê nhà miền Trung 🖤"
"x","@Thao3080","Nov 22, 2025 · 11:40 AM UTC","https://nitter.net/Thao3080/status/1992196440404418893#m",8,2,0,9093,"❤️🇻🇳 Bà Con Bắc Giang Hướng Về Miền Trung 🥰"
"x","@TrnT869364","Nov 22, 2025 · 9:50 PM UTC","https://nitter.net/TrnT869364/status/1992350080393970150#m",0,0,0,16,"💛 NHỮNG CHUYẾN HÀNG ĐẦU TIÊN ĐÃ LÊN ĐƯỜNG, MANG THEO TẤM LÒNG CẢ NƯỚC GỬI VỀ MIỀN TRUNG 💌 Vietnam Airlines đã tiếp nhận những lô hàng đầu tiên ủng hộ nhân dân các tỉnh đang chịu ảnh hưởng của mưa lũ, gồm: 300 kiện chăn ấm, tổng trọng lượng 1."
"x","@Ryo_Anderson","Nov 24, 2025 · 2:41 PM UTC","https://nitter.net/Ryo_Anderson/status/1992966807720951997#m",0,0,1,226,"@grok tại sao không nên dùng trực thăng cứu trợ nhiều cho người bị kẹt do bão lũ tại 4 tỉnh miền trung mà trực thăng chỉ để dùng cho nhiệm vụ cấp phát lương thực là chủ yếu"
"x","@enterxtra","Nov 24, 2025 · 4:51 AM UTC","https://nitter.net/enterxtra/status/1992818254532780295#m",0,0,0,2,"Hành động ý nghĩa: Luộc 25.000 quả trứng cứu trợ bão lũ giatgan.com/hanh-dong-y-nghi…"
"x","@MHDao","Nov 24, 2025 · 1:28 AM UTC","https://nitter.net/MHDao/status/1992767157550379105#m",0,0,0,13,"KHÔNG CỨU NGƯỜI, TRỰC THĂNG CHỈ ĐỂ CHỞ HÀNG CỨU TRỢ SAU KHI NƯỚC RÚT ""Hàng trăm người dân Đắk Lắk nhận hàng cứu trợ lũ lụt từ trực thăng quân sự #danviet "" - Báo Dân Việt -"
"x","@tu_do_cho_vn","Nov 23, 2025 · 4:19 AM UTC","https://nitter.net/tu_do_cho_vn/status/1992447821379985620#m",59,1,9,4339,"Đến hẹn lại lên khi bão lũ thì trốn biệt tăm khi bà con đã trôi hết nhà cửa chết gần hết , Là lúc bắt đầu chúng ra đóng phim tuyên truyền nói rằng công an ngày đêm ngồi gói bánh tét để cứu trợ đồng bào . Một sự trợ trẽn đến tởm lợm cho tụi v+."
"x","@EchoOfTruthVN","Nov 23, 2025 · 8:54 AM UTC","https://nitter.net/EchoOfTruthVN/status/1992517095775736176#m",150,3,19,5639,"Năm nào anh em cũng nghe điệp khúc cứu trợ thiên tai bão lũ, thay vì tìm giải pháp họ lại làm vấn đề thêm phức tạp!!! #Vietnamhelp #EchOfTruthVN"
"x","@Tran_Thai_Hoa","Nov 23, 2025 · 2:01 AM UTC","https://nitter.net/Tran_Thai_Hoa/status/1992413081646047307#m",128,4,8,4342,"Người dân Sài Gòn cứu trợ đồng bào gặp nạn lũ lụt ở miền trung"
"x","@motthoidenho75","Nov 23, 2025 · 4:16 AM UTC","https://nitter.net/motthoidenho75/status/1992447215022059926#m",87,8,4,7013,"Chú 8 Sang nghẹn ngào chia sẻ bao nhiêu năm hỗ trợ cứu lũ cho bà con khắp mọi miền nhưng nay chú phải bất lực nhìn đồ đạc của mình bị lũ dữ do thuỷ điện nó xả lũ cuốn trôi hết"
"x","@LmNguyn90456443","Nov 23, 2025 · 4:10 PM UTC","https://nitter.net/LmNguyn90456443/status/1992626768101167418#m",4,0,0,164,"Đcmm thằng trôi sông lươn lẹo mạng người chứ có phải rác đâu. videos đâu ? Bao nhiêu hình ảnh, videos quân, dân đi cứu trợ vùng lũ sao mày không đưa??? Bản chất của những con súc vật quái, thai dị dạng những thằng như mày chỉ đến thế thôi!🤮"
"x","@letamakita","Nov 23, 2025 · 1:57 PM UTC","https://nitter.net/letamakita/status/1992593441226895794#m",44,1,3,1255,"Các bạn nước ngoài cũng đồng lòng vào vùng lũ cứu trợ cùng đồng bào ta.🥰🥰"
"x","@TrnMinh126445","Nov 23, 2025 · 1:53 PM UTC","https://nitter.net/TrnMinh126445/status/1992592430642962825#m",4,0,0,28,"Những ngày này, giữa tin tức mưa bão dồn dập từ miền Trung, TP.HCM trở thành điểm nối của nhiều tấm lòng, với thêm nhiều điểm tiếp nhận hàng cứu trợ gửi gấp về vùng lũ. https://1thegioi."
"x","@Tran_Thai_Hoa","Nov 23, 2025 · 1:07 AM UTC","https://nitter.net/Tran_Thai_Hoa/status/1992399515756995046#m",113,4,11,12972,"Quan tài 0 đồng, đau lòng hàng cứu trợ cho đồng bào gặp khó khăn ở vùng lũ"
"x","@ToanTran44958","Nov 23, 2025 · 1:24 PM UTC","https://nitter.net/ToanTran44958/status/1992585020910059620#m",2,0,0,20,"TP. Hồ Chí Minh: Điểm tiếp nhận cứu trợ ủng hộ cho đồng bào miền Trung bị ảnh hưởng bởi lũ lụt ⬇ 🇻🇳 Mong rằng từng gói hàng được gửi đi sẽ phần nào giúp bà con vượt qua giai đoạn khó khăn này ❤"
"x","@grok","Nov 23, 2025 · 1:07 PM UTC","https://nitter.net/grok/status/1992580699375956153#m",0,0,0,50,"Cập nhật từ nhiều nguồn như Reuters, Al Jazeera và Xinhua cho thấy số người chết do lũ lụt miền Trung Việt Nam tháng 11/2025 là 90, với 12 mất tích. Báo Tuổi Trẻ đưa tổng 102 chết/mất tích. Video cho thấy hoạt động cứu trợ quan tài ở Phú Yên, phù hợp với nỗ lực hỗ trợ nạn nhân. Số liệu có thể thay đổi khi cứu hộ tiếp tục."
"x","@asendied","Nov 23, 2025 · 12:12 PM UTC","https://nitter.net/asendied/status/1992567046102806964#m",0,0,0,15,"Đảng cho máy bay bay vào tâm lũ cứu trợ. Dân chúng dùng khinh công thủy thượng phiêu đạp nước rẽ sóng đi nhận hàng. VtV, bao chuẩn, bao thật. Đảng có lừa ai hao giờ."
"x","@NguyenDung14133","Nov 21, 2025 · 8:19 PM UTC","https://nitter.net/NguyenDung14133/status/1991964716298875268#m",12,2,5,1260,"Tụi này nó ác quá! Xả đập vào ban đem lợi dụng tròi mưa. Không thông báo cho người dân biết để lánh nạn !! Một người cứu nạn trở về từ rốn lũ. Số người chết nhiều hơn người sống."
"x","@motthoidenho75","Nov 24, 2025 · 4:38 PM UTC","https://nitter.net/motthoidenho75/status/1992996313890455868#m",0,0,0,26,"MỘT ĐỊA ĐIỂM CHỈ DÁM GHÉ 15 phút phải đi ngay tại vùng sâu vùng xa Phú Yên sau 5 ngày bị cô lập. Thương bà con lần đầu tiên xe vô tới hỗ trợ ai cũng vui. Nhưng phải di chuyển ngay ra vì nước vẫn đang lên lại, nếu chậm trễ thì không thể ra khỏi luôn Thấy bà con thì cần – cư dân mình thì nhiệt tình Nguồn: Hóng Vinhomes Grand Park"
"x","@tr23698_nk87","Nov 24, 2025 · 4:16 PM UTC","https://nitter.net/tr23698_nk87/status/1992990808078004585#m",0,0,0,3,"Tuyệt vời quá Nam ơi! Mong mọi người chân cứng đá mềm để hỗ trợ giúp đỡ bà con. Cầu mong mọi người được bình an!"
"x","@ThienDTrang2022","Nov 24, 2025 · 3:43 PM UTC","https://nitter.net/ThienDTrang2022/status/1992982416567435323#m",0,0,0,16,"Chương trình km đậm sâu, lớn nhất năm nay. Có lẽ Ban Quản trị muốn hỗ trợ bà con tăng cường sức khỏe để vượt qua giai đoạn khó khăn này. Bản thân phải khỏe trước để bảo vệ gia đình rồi muốn giải cứu thế giới gì cũng được ạ!"
"x","@maiphuongnguyen","Nov 24, 2025 · 1:33 PM UTC","https://nitter.net/maiphuongnguyen/status/1992949816343896235#m",0,0,0,15,"Hãy xem video của Gia Linh Nguyễn! #TikTok vt.tiktok.com/ZSfDG7CGH/ Hổ trợ bà con Phú Yên."
"x","@xinsango","Nov 24, 2025 · 11:28 AM UTC","https://nitter.net/xinsango/status/1992918147612164489#m",0,0,0,22,"Xóm 11 Lộc Thượng, Tuy Phước Đông, Bình Định cần hỗ trợ gấp🔥 Xóm đã bị mất điện từ Bão số 13 đến nay gần 20 ngày. Tình trạng bị chia cắt và Bà con cũng đang rất khó khăn. Team mình Hôm qua chia ra 3 địa điểm ngập sâu ở Bình Định, đã chia sẻ 500 phần"
"x","@Tr_Hoang_Nam","Nov 24, 2025 · 11:08 AM UTC","https://nitter.net/Tr_Hoang_Nam/status/1992913293640642654#m",27,0,4,584,"Mấy nay chở hàng cho xã về hỗ trợ bà con còn bị cách ly, Nam có gặp anh chủ tịch Mặt Trận, ảnh nhờ phụ ảnh kêu gọi trên mạng vì hiện nước rút rồi nhưng đồ đạc, nhu yếu phẩm không có, hiện ở xã rất thiếu, nhiều nhà phải nhịn đói 2 ngày mới có cơm ăn, nhận được hộp cơm mà khóc òa. Anh chị bạn bè hỗ trợ trực tiếp vào tk của xã để các lãnh đạo phân công, bố trí hỗ trợ chuyên nghiệp, đúng người chứ ko tự phát như cá nhân. ""Đời vui đó, tiếng ca Đoàn kết Ta nắm tay nhau xây lại đời ta Ruộng lúa, đồng khoai, nương sắn, vườn cà Chuồng lợn, bầy gà, đàn trâu, ao cá Dọn tí phân rơi, nhặt từng ngọn lá Mỗi hòn than, mẩu sắt, cân ngô Ta nâng niu gom góp dựng cơ đồ! P/s: nhờ mọi người chia sẻ giúp Nam thông tin đến các mạnh thường quân ạ!"
"x","@EchoOfTruthVN","Nov 24, 2025 · 8:18 AM UTC","https://nitter.net/EchoOfTruthVN/status/1992870409176228088#m",36,1,8,5004,"Thủ lĩnh tinh thần của bà con đây rồi, cuối cùng cũng bà con cũng thấy được sự tận tâm, trách nhiệm từ Đẻng??? Đại tướng Phan Văn Giang: Vừa thăm đảo Thổ Châu cùng TBT Tô Lâm, đã cấp tốc xuống vùng lũ khảo sát, hỗ trợ bà con. #EchOfTruthVN #Vietnamhelp"
"x","@Peaceflowoylg","Nov 24, 2025 · 4:32 AM UTC","https://nitter.net/Peaceflowoylg/status/1992813613577580957#m",0,0,0,7,"Thật đau lòng quá! Mong bà con sớm được cứu trợ và hỗ trợ kịp thời."
"x","@drofin69","Nov 23, 2025 · 3:15 AM UTC","https://nitter.net/drofin69/status/1992431788573258021#m",101,6,12,21477,"Mình đấu giá hỗ trợ bà con đang chống trọi thiên tai... Chơi thì chơi, ko chơi thì share nha anh em ❤️ facebook.com/drofin69/posts/…"
"x","@BingXVietnam","Nov 22, 2025 · 12:04 PM UTC","https://nitter.net/BingXVietnam/status/1992202501794230730#m",16,3,10,1434,"BINGX HƯỚNG VỀ MIỀN TRUNG Những thuyền cứu hộ đầu tiên của BingX đã kịp gửi đến Khánh Hòa giữa thời điểm nước lũ chia cắt, đường sá sạt lở. Dù hành trình đầy khó khăn, chúng tôi hy vọng những hỗ trợ nhỏ bé này sẽ giúp bà con vơi bớt phần nào nhọc nhằn. Hiện BingX vẫn đang nỗ lực tìm đường đưa nhu yếu phẩm đến Khánh Hòa, Phú Yên và Đắk Lắk trong thời gian sớm nhất. 🤝 Quỹ hỗ trợ BingX “ MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG” cam kết trích thêm $100.000 bao gồm $60.000 hỗ trợ 3 tỉnh: Khánh Hoà, Phú Yên, Đắk Lắk và $40.000 sẽ tiếp tục cứu trợ trực tiếp đến những hộ khó khăn. Nâng tổng quỹ BingX Charity lên $200.000 thắp sáng yêu thương hỗ trợ bà con vùng lũ. Hãy cùng chung tay mang yêu thương để gửi niềm hi vọng đến miền Trung thân yêu. 💙 #BingX #MotDiemSangNganYeuThuong #BingXhuongvemienTrung ——— BingX - Nâng Tầm Nhà Giao Dịch Khám Phá Các Đặc Quyền Người Mới: bingx.com/vi-vn/invite/H3JEP…"
"x","@chrcallewaert","Nov 24, 2025 · 8:28 AM UTC","https://nitter.net/chrcallewaert/status/1992872944847261788#m",121,21,40,8518,"Nu weten we ook wat de Arizona-regering als een hoog loon beschouwt. Iedereen die meer dan 2590 euro netto verdient, verliest twee jaar lang de automatische indexering. Als ze dat nog een paar keer verlengen, verdient binnenkort iedereen even weinig. #begrotingsakkoord"
"x","@DaklozenNieuws","Nov 24, 2025 · 2:44 PM UTC","https://nitter.net/DaklozenNieuws/status/1992967562225660141#m",10,5,1,336,"Winteropvang voor dakloze mensen in Dordrecht opent op 1 december ---- Het is al lang gevaarlijk koud. Waarom nu pas?! Verdienen deze mensen geen fatsoenlijke hulp?! @GemDordrecht @raaddordt #Dordrecht archive.vn/lMx00"
"x","@Errogo","Nov 24, 2025 · 4:25 PM UTC","https://nitter.net/Errogo/status/1992992944941604996#m",0,0,0,1,"Ik wist reeds lang door veel nu door centrale projectie dat het een torus is met dubbele möbiusknoop waar materie en antimaterie als een synaps elkaar omvatten en uitpersen in een gravitatie staart. Geen knalstart of uitdijing, gewoon recyclage."
"x","@iQIYI_Thailand","Nov 24, 2025 · 2:00 PM UTC","https://nitter.net/iQIYI_Thailand/status/1992956376713421208#m",1397,1035,87,33345,"มากดจองรอปลุกไฟในใจกับซีรีส์ ""Burnout Syndrome ภาวะรักคนหมดไฟ"" ❤️‍🔥 26 พฤศจิกายนนี้ เตรียมพบเหล่าคนหมดใจ ที่จะมาจุดไฟรักกันให้หน้าหนาวนี้ร้อนแรงขึ้นได้เลย! 📍 ดูออนไลน์ บนแอป #iQIYI และเว็บ iQ.com ที่เดียวเท่านั้น 🔥 s.iq.com/BurnoutSyndrome #BurnoutSyndromeSeries #GMMTV #ออฟจุมพล #OffJumpol #กันอรรถพันธ์ #GunAtthaphan #ออฟกัน #OffGun"
"x","@RWSverkeersinfo","Nov 24, 2025 · 4:17 PM UTC","https://nitter.net/RWSverkeersinfo/status/1992991015964487872#m",5,0,1,822,"Waar we Maasbracht zeiden, bedoelden we Maasbrug. Wachten is nu nog op de berger, die kan er elk moment zijn. De berging zelf zal niet lang duren, waarna de rijstrook van de #A2 gelijk weer vrij zal komen."
"x","@petervanderhey6","Nov 24, 2025 · 3:54 PM UTC","https://nitter.net/petervanderhey6/status/1992985220522627543#m",0,0,1,18,"Dan had je politieker moeten worden, hé. Q is zelfs politieker, lang aan de macht geweest. Maar heel veel heb ik niet gezien, jij? Nochtans is hij nu even verontwaardigd als jij."
"x","@hnkrgs_nu","Nov 24, 2025 · 3:44 PM UTC","https://nitter.net/hnkrgs_nu/status/1992982742196474363#m",0,0,1,16,"私のTwitterでの秘密の片思いは @samendako_vv です ➡️ infintytweet.me/secret-crush…"
"x","@t4k4r4mizusawa_","Nov 24, 2025 · 3:40 PM UTC","https://nitter.net/t4k4r4mizusawa_/status/1992981630307406146#m",0,0,0,5,"Kaka-post lang ‘yung dining table, oo nga ‘nu? Tama nga si Takashi hahahaha may bibili nga ng 20,000 ang presyo kahit may mga signs of wear. 🤭😇"
"x","@WhoElse53","Nov 24, 2025 · 3:39 PM UTC","https://nitter.net/WhoElse53/status/1992981294964441247#m",0,0,0,6,"Maar ik zag op je tijdlijn dat je dat vroeger wel deed, door je post ik heb iedereen gedeblokkeerd behalve robots en heb lang jou niet gezien bij mijn posts nu pas weer 😉🙈"
"x","@cojonesorballs","Nov 24, 2025 · 3:34 PM UTC","https://nitter.net/cojonesorballs/status/1992980132139770141#m",0,0,0,1,"Dat is net het probleem mensen durven niet meer groots te denken. Te moeilijk, te lang, te kostelijk... blablabla.. Dat is nu net het verschil tussen mensen die ondernemend zijn en de massa. De massa zoekt altijd excuses waarom iets niet kan en zijn dan jaloers op de anderen."
"x","@bos_r","Nov 24, 2025 · 3:28 PM UTC","https://nitter.net/bos_r/status/1992978636740387013#m",0,0,0,9,"Dave Roelvink ontdekt pas na weken dat zijn pols gebroken is nu.nl/321793/video/dave-roel… via @NUnl Was hij zo lang onder invloed?"
"x","@nancy77707387","Nov 24, 2025 · 3:28 PM UTC","https://nitter.net/nancy77707387/status/1992978585263767586#m",0,0,0,9,"Ik ben meer dan 30j aan het werk om nu boven de 4000 te zitten. En ik wordt nu gestraft omdat ik al zo lang werk. Kan beter halftijds 'werken'"
"x","@Haidangxjapan","Aug 23, 2025 · 2:10 AM UTC","https://nitter.net/Haidangxjapan/status/1959075748112969756#m",131,8,87,6599,"Video bài tập lớp Việt Văn - Tuần 4 Đội: Dở Hơi Chủ đề: Viết về công chúa Huyền Trân thời nhà Trần. “Câu chuyện của bà mãi là biểu tượng cho sự hy sinh thầm lặng của người phụ nữ vì lợi ích cho cả một dân tộc” Mời các anh chị em xem video và hào sảng tặng tym để động viên em cũng như cho cả đội Dở Hơi nhé. --------------------------------------------------------- Gửi lớp trưởng @TNhat9999 cùng đồng đội Dở Hơi thân yêu : @myxuanmkt @minhkhuelee @hungbinhlong @yenldh @tramcampbell @HuynhNghi24 @Hoa_HoaThu @ToanTran5088 @TienDuc_Peter"
"x","@Yokuman1","Aug 18, 2025 · 5:18 AM UTC","https://nitter.net/Yokuman1/status/1957311179073990989#m",0,0,0,30,"Truyện hài lãng mạn mới về sự hồi sinh của nữ tư tế Gyaru ""Nữ tư tế Gyaru đã chán việc tuyển Lizare"" của Aki ★ Eda (Bonnouji) bắt đầu trên Sunday Webry. ""À... vậy là anh lại chết nữa rồi à?"""
"x","@CamYen_Official","Aug 7, 2025 · 6:03 AM UTC","https://nitter.net/CamYen_Official/status/1953336238389276857#m",1,0,0,80,"Bài viết phân tích sâu sắc, đa chiều, gợi nhiều suy ngẫm về giá trị tình bạn và vai trò người phụ nữ trong xã hội xưa. Bạn đã đưa ra góc nhìn hiện đại giúp người đọc thấu hiểu và trân trọng hơn sự hy sinh thầm lặng của Châu Long!💖"
"x","@Minh_Minh87","Jul 16, 2025 · 12:17 AM UTC","https://nitter.net/Minh_Minh87/status/1945276652570993085#m",4,0,1,245,"nitter.net/Minh_Minh87/status/194… Mời bạn cùng lắng nghe sách nói ""Dưỡng khí huyết, tạo khí chất"" - Tác giả: Triệu Dung - Chương 2 🚦Và tìm câu trả lời cho các câu hỏi sau nhé: 1. Vì sao phụ nữ sau sinh hay rụng tóc? 2. Mùa hạ đã nóng, mùa đông đã lạnh, mà tại sao người xưa khuyên ""Mùa hạ dưỡng Dương, mùa đông dưỡng Âm"" 3. Tại sao những người bình thường khỏe mạnh, thường xuyên làm việc trí óc căng thẳng quá độ cũng bị đột tử? ⏰️📚 Thời gian đọc sách: 5h sáng mỗi thứ 2 – 4 – 6 hàng tuần 📍 Mời bạn ghé tường nhà mình để cùng đọc sách, cùng dưỡng thân – tâm – sắc nha 🥰"
